Plot Title: 20833955,,,
ID,datetime,abs pres_kPa,temp_C
197,7/31/20 0:40,71.604,6.471
198,7/31/20 0:50,71.608,6.37
199,7/31/20 1:00,71.602,6.268
200,7/31/20 1:10,71.596,6.166
201,7/31/20 1:20,71.59,6.064
202,7/31/20 1:30,71.584,5.962
203,7/31/20 1:40,71.578,5.86
204,7/31/20 1:50,71.562,5.757
205,7/31/20 2:00,71.566,5.655
206,7/31/20 2:10,71.566,5.655
207,7/31/20 2:20,71.56,5.552
208,7/31/20 2:30,71.554,5.45
209,7/31/20 2:40,71.538,5.347
210,7/31/20 2:50,71.528,5.347
211,7/31/20 3:00,71.541,5.244
212,7/31/20 3:10,71.551,5.244
213,7/31/20 3:20,71.516,5.141
214,7/31/20 3:30,71.526,5.141
215,7/31/20 3:40,71.529,5.037
216,7/31/20 3:50,71.523,4.934
217,7/31/20 4:00,71.532,4.934
218,7/31/20 4:10,71.526,4.831
219,7/31/20 4:20,71.539,4.727
220,7/31/20 4:30,71.533,4.623
221,7/31/20 4:40,71.536,4.519
222,7/31/20 4:50,71.52,4.415
223,7/31/20 5:00,71.53,4.415
224,7/31/20 5:10,71.523,4.311
225,7/31/20 5:20,71.533,4.311
226,7/31/20 5:30,71.536,4.207
227,7/31/20 5:40,71.536,4.207
228,7/31/20 5:50,71.546,4.207
229,7/31/20 6:00,71.555,4.207
230,7/31/20 6:10,71.568,4.102
231,7/31/20 6:20,71.558,4.102
232,7/31/20 6:30,71.568,4.102
233,7/31/20 6:40,71.574,4.207
234,7/31/20 6:50,71.581,4.311
235,7/31/20 7:00,71.581,4.311
236,7/31/20 7:10,71.584,4.519
237,7/31/20 7:20,71.587,4.727
238,7/31/20 7:30,71.59,4.934
239,7/31/20 7:40,71.612,5.141
240,7/31/20 7:50,71.615,5.347
241,7/31/20 8:00,71.624,5.655
242,7/31/20 8:10,71.626,5.86
243,7/31/20 8:20,71.625,6.166
244,7/31/20 8:30,71.629,6.573
245,7/31/20 8:40,71.64,7.079
246,7/31/20 8:50,71.645,7.682
247,7/31/20 9:00,71.642,8.481
248,7/31/20 9:10,71.647,9.275
249,7/31/20 9:20,71.638,10.357
250,7/31/20 9:30,71.637,11.819
251,7/31/20 9:40,71.647,12.98
252,7/31/20 9:50,71.63,14.23
253,7/31/20 10:00,71.661,15.091
254,7/31/20 10:10,71.673,15.569
255,7/31/20 10:20,71.67,16.141
256,7/31/20 10:30,71.69,16.808
257,7/31/20 10:40,71.685,17.57
258,7/31/20 10:50,71.66,19.758
259,7/31/20 11:00,71.676,21.951
260,7/31/20 11:10,71.704,22.717
261,7/31/20 11:20,71.701,22.908
262,7/31/20 11:30,71.702,23.196
263,7/31/20 11:40,71.693,23.773
264,7/31/20 11:50,71.696,25.028
265,7/31/20 12:00,71.683,25.222
266,7/31/20 12:10,71.695,26.195
267,7/31/20 12:20,71.701,27.37
268,7/31/20 12:30,71.7,28.357
269,7/31/20 12:40,71.683,29.152
270,7/31/20 12:50,71.694,29.552
271,7/31/20 13:00,71.69,30.154
272,7/31/20 13:10,71.674,30.255
273,7/31/20 13:20,71.686,30.356
274,7/31/20 13:30,71.677,29.652
275,7/31/20 13:40,71.667,27.862
276,7/31/20 13:50,71.659,26
277,7/31/20 14:00,71.651,24.835
278,7/31/20 14:10,71.625,24.062
279,7/31/20 14:20,71.612,23.388
280,7/31/20 14:30,71.611,22.812
281,7/31/20 14:40,71.597,22.429
282,7/31/20 14:50,71.59,22.238
283,7/31/20 15:00,71.595,21.855
284,7/31/20 15:10,71.606,21.378
285,7/31/20 15:20,71.587,20.615
286,7/31/20 15:30,71.576,19.853
287,7/31/20 15:40,71.578,19.187
288,7/31/20 15:50,71.586,18.426
289,7/31/20 16:00,71.595,17.95
290,7/31/20 16:10,71.578,17.57
291,7/31/20 16:20,71.591,17.189
292,7/31/20 16:30,71.676,16.713
293,7/31/20 16:40,71.651,16.141
294,7/31/20 16:50,71.589,16.046
295,7/31/20 17:00,71.568,16.237
296,7/31/20 17:10,71.551,16.713
297,7/31/20 17:20,71.54,16.903
298,7/31/20 17:30,71.561,16.713
299,7/31/20 17:40,71.553,16.332
300,7/31/20 17:50,71.537,15.76
301,7/31/20 18:00,71.544,15.282
302,7/31/20 18:10,71.566,14.709
303,7/31/20 18:20,71.562,14.421
304,7/31/20 18:30,71.577,14.134
305,7/31/20 18:40,71.568,13.942
306,7/31/20 18:50,71.559,13.75
307,7/31/20 19:00,71.55,13.558
308,7/31/20 19:10,71.535,13.269
309,7/31/20 19:20,71.531,12.787
310,7/31/20 19:30,71.521,12.207
311,7/31/20 19:40,71.545,11.722
312,7/31/20 19:50,71.549,11.236
313,7/31/20 20:00,71.567,10.846
314,7/31/20 20:10,71.576,10.455
315,7/31/20 20:20,71.574,10.063
316,7/31/20 20:30,71.568,9.768
317,7/31/20 20:40,71.566,9.373
318,7/31/20 20:50,71.584,9.176
319,7/31/20 21:00,71.596,8.879
320,7/31/20 21:10,71.59,8.581
321,7/31/20 21:20,71.607,8.382
322,7/31/20 21:30,71.621,8.282
323,7/31/20 21:40,71.629,8.082
324,7/31/20 21:50,71.633,7.983
325,7/31/20 22:00,71.632,7.782
326,7/31/20 22:10,71.645,7.682
327,7/31/20 22:20,71.645,7.682
328,7/31/20 22:30,71.639,7.582
329,7/31/20 22:40,71.653,7.481
330,7/31/20 22:50,71.643,7.481
331,7/31/20 23:00,71.647,7.381
332,7/31/20 23:10,71.651,7.28
333,7/31/20 23:20,71.641,7.28
334,7/31/20 23:30,71.636,7.179
335,7/31/20 23:40,71.634,6.978
336,7/31/20 23:50,71.609,6.877
337,8/1/20 0:00,71.599,6.877
338,8/1/20 0:10,71.593,6.775
339,8/1/20 0:20,71.593,6.775
340,8/1/20 0:30,71.568,6.674
341,8/1/20 0:40,71.572,6.573
342,8/1/20 0:50,71.581,6.573
343,8/1/20 1:00,71.566,6.471
344,8/1/20 1:10,71.55,6.37
345,8/1/20 1:20,71.56,6.37
346,8/1/20 1:30,71.544,6.268
347,8/1/20 1:40,71.548,6.166
348,8/1/20 1:50,71.542,6.064
349,8/1/20 2:00,71.546,5.962
350,8/1/20 2:10,71.534,5.757
351,8/1/20 2:20,71.543,5.757
352,8/1/20 2:30,71.518,5.655
353,8/1/20 2:40,71.512,5.552
354,8/1/20 2:50,71.525,5.45
355,8/1/20 3:00,71.538,5.347
356,8/1/20 3:10,71.532,5.244
357,8/1/20 3:20,71.513,5.244
358,8/1/20 3:30,71.526,5.141
359,8/1/20 3:40,71.529,5.037
360,8/1/20 3:50,71.523,4.934
361,8/1/20 4:00,71.516,4.831
362,8/1/20 4:10,71.52,4.727
363,8/1/20 4:20,71.52,4.727
364,8/1/20 4:30,71.533,4.623
365,8/1/20 4:40,71.536,4.519
366,8/1/20 4:50,71.53,4.415
367,8/1/20 5:00,71.52,4.415
368,8/1/20 5:10,71.504,4.311
369,8/1/20 5:20,71.504,4.311
370,8/1/20 5:30,71.494,4.311
371,8/1/20 5:40,71.488,4.207
372,8/1/20 5:50,71.507,4.207
373,8/1/20 6:00,71.517,4.207
374,8/1/20 6:10,71.517,4.207
375,8/1/20 6:20,71.517,4.207
376,8/1/20 6:30,71.517,4.207
377,8/1/20 6:40,71.526,4.207
378,8/1/20 6:50,71.546,4.207
379,8/1/20 7:00,71.542,4.311
380,8/1/20 7:10,71.539,4.415
381,8/1/20 7:20,71.546,4.519
382,8/1/20 7:30,71.558,4.727
383,8/1/20 7:40,71.551,4.934
384,8/1/20 7:50,71.554,5.141
385,8/1/20 8:00,71.554,5.45
386,8/1/20 8:10,71.562,5.757
387,8/1/20 8:20,71.552,6.064
388,8/1/20 8:30,71.576,6.471
389,8/1/20 8:40,71.582,7.079
390,8/1/20 8:50,71.583,7.782
391,8/1/20 9:00,71.595,8.68
392,8/1/20 9:10,71.586,9.571
393,8/1/20 9:20,71.61,10.553
394,8/1/20 9:30,71.613,11.916
395,8/1/20 9:40,71.603,13.076
396,8/1/20 9:50,71.629,14.421
397,8/1/20 10:00,71.636,15.378
398,8/1/20 10:10,71.627,16.046
399,8/1/20 10:20,71.643,16.618
400,8/1/20 10:30,71.639,17.189
401,8/1/20 10:40,71.622,18.14
402,8/1/20 10:50,71.628,20.424
403,8/1/20 11:00,71.633,22.621
404,8/1/20 11:10,71.657,23.869
405,8/1/20 11:20,71.645,24.351
406,8/1/20 11:30,71.657,25.319
407,8/1/20 11:40,71.634,27.075
408,8/1/20 11:50,71.656,28.853
409,8/1/20 12:00,71.664,30.255
410,8/1/20 12:10,71.642,30.558
411,8/1/20 12:20,71.642,30.558
412,8/1/20 12:30,71.645,29.152
413,8/1/20 12:40,71.636,28.853
414,8/1/20 12:50,71.624,28.06
415,8/1/20 13:00,71.59,27.567
416,8/1/20 13:10,71.581,28.258
417,8/1/20 13:20,71.601,29.352
418,8/1/20 13:30,71.558,29.552
419,8/1/20 13:40,71.587,28.456
420,8/1/20 13:50,71.586,26.781
421,8/1/20 14:00,71.579,25.319
422,8/1/20 14:10,71.557,24.062
423,8/1/20 14:20,71.547,23.484
424,8/1/20 14:30,71.523,22.812
425,8/1/20 14:40,71.542,22.525
426,8/1/20 14:50,71.543,21.76
427,8/1/20 15:00,71.577,20.615
428,8/1/20 15:10,71.702,18.901
429,8/1/20 15:20,71.598,16.903
430,8/1/20 15:30,71.571,15.664
431,8/1/20 15:40,71.579,14.996
432,8/1/20 15:50,71.552,14.421
433,8/1/20 16:00,71.504,14.421
434,8/1/20 16:10,71.498,14.9
435,8/1/20 16:20,71.514,15.473
436,8/1/20 16:30,71.516,16.141
437,8/1/20 16:40,71.562,16.523
438,8/1/20 16:50,71.566,16.618
439,8/1/20 17:00,71.558,16.427
440,8/1/20 17:10,71.554,16.141
441,8/1/20 17:20,71.547,15.76
442,8/1/20 17:30,71.529,15.378
443,8/1/20 17:40,71.503,14.804
444,8/1/20 17:50,71.49,14.325
445,8/1/20 18:00,71.467,13.846
446,8/1/20 18:10,71.458,13.461
447,8/1/20 18:20,71.468,13.269
448,8/1/20 18:30,71.449,13.269
449,8/1/20 18:40,71.463,13.365
450,8/1/20 18:50,71.463,13.365
451,8/1/20 19:00,71.492,13.365
452,8/1/20 19:10,71.492,13.173
453,8/1/20 19:20,71.483,13.173
454,8/1/20 19:30,71.463,13.173
455,8/1/20 19:40,71.487,13.076
456,8/1/20 19:50,71.473,12.98
457,8/1/20 20:00,71.493,12.787
458,8/1/20 20:10,71.502,12.594
459,8/1/20 20:20,71.502,12.401
460,8/1/20 20:30,71.502,12.207
461,8/1/20 20:40,71.507,12.11
462,8/1/20 20:50,71.526,12.11
463,8/1/20 21:00,71.555,11.916
464,8/1/20 21:10,71.579,11.819
465,8/1/20 21:20,71.617,11.625
466,8/1/20 21:30,71.631,11.334
467,8/1/20 21:40,71.607,11.236
468,8/1/20 21:50,71.597,11.041
469,8/1/20 22:00,71.586,10.846
470,8/1/20 22:10,71.591,10.748
471,8/1/20 22:20,71.562,10.748
472,8/1/20 22:30,71.572,10.748
473,8/1/20 22:40,71.571,10.553
474,8/1/20 22:50,71.584,10.259
475,8/1/20 23:00,71.593,10.063
476,8/1/20 23:10,71.602,9.866
477,8/1/20 23:20,71.605,9.571
478,8/1/20 23:30,71.604,9.373
479,8/1/20 23:40,71.598,9.077
480,8/1/20 23:50,71.587,8.879
481,8/2/20 0:00,71.599,8.581
482,8/2/20 0:10,71.588,8.382
483,8/2/20 0:20,71.573,8.282
484,8/2/20 0:30,71.563,8.282
485,8/2/20 0:40,71.548,8.182
486,8/2/20 0:50,71.529,8.182
487,8/2/20 1:00,71.529,8.182
488,8/2/20 1:10,71.519,8.182
489,8/2/20 1:20,71.519,8.182
490,8/2/20 1:30,71.508,7.983
491,8/2/20 1:40,71.497,7.782
492,8/2/20 1:50,71.514,7.582
493,8/2/20 2:00,71.488,7.28
494,8/2/20 2:10,71.495,7.079
495,8/2/20 2:20,71.474,6.877
496,8/2/20 2:30,71.468,6.775
497,8/2/20 2:40,71.453,6.674
498,8/2/20 2:50,71.456,6.573
499,8/2/20 3:00,71.451,6.471
500,8/2/20 3:10,71.473,6.37
501,8/2/20 3:20,71.448,6.268
502,8/2/20 3:30,71.458,6.268
503,8/2/20 3:40,71.433,6.166
504,8/2/20 3:50,71.427,6.064
505,8/2/20 4:00,71.44,5.962
506,8/2/20 4:10,71.424,5.86
507,8/2/20 4:20,71.418,5.757
508,8/2/20 4:30,71.403,5.655
509,8/2/20 4:40,71.396,5.552
510,8/2/20 4:50,71.4,5.45
511,8/2/20 5:00,71.403,5.347
512,8/2/20 5:10,71.407,5.244
513,8/2/20 5:20,71.426,5.244
514,8/2/20 5:30,71.429,5.141
515,8/2/20 5:40,71.414,5.037
516,8/2/20 5:50,71.414,5.037
517,8/2/20 6:00,71.417,4.934
518,8/2/20 6:10,71.42,4.831
519,8/2/20 6:20,71.44,4.831
520,8/2/20 6:30,71.433,4.727
521,8/2/20 6:40,71.433,4.727
522,8/2/20 6:50,71.42,4.831
523,8/2/20 7:00,71.427,4.934
524,8/2/20 7:10,71.433,5.037
525,8/2/20 7:20,71.42,5.141
526,8/2/20 7:30,71.442,5.347
527,8/2/20 7:40,71.438,5.45
528,8/2/20 7:50,71.451,5.655
529,8/2/20 8:00,71.453,5.86
530,8/2/20 8:10,71.442,6.166
531,8/2/20 8:20,71.447,6.573
532,8/2/20 8:30,71.464,6.877
533,8/2/20 8:40,71.48,7.481
534,8/2/20 8:50,71.481,8.182
535,8/2/20 9:00,71.463,9.077
536,8/2/20 9:10,71.464,10.161
537,8/2/20 9:20,71.467,11.334
538,8/2/20 9:30,71.464,12.401
539,8/2/20 9:40,71.468,13.461
540,8/2/20 9:50,71.489,14.517
541,8/2/20 10:00,71.506,15.091
542,8/2/20 10:10,71.513,15.664
543,8/2/20 10:20,71.511,16.046
544,8/2/20 10:30,71.508,16.618
545,8/2/20 10:40,71.504,17.855
546,8/2/20 10:50,71.489,19.853
547,8/2/20 11:00,71.503,21.473
548,8/2/20 11:10,71.526,22.333
549,8/2/20 11:20,71.541,22.238
550,8/2/20 11:30,71.525,22.046
551,8/2/20 11:40,71.526,21.569
552,8/2/20 11:50,71.487,22.333
553,8/2/20 12:00,71.53,23.004
554,8/2/20 12:10,71.536,22.908
555,8/2/20 12:20,71.541,22.238
556,8/2/20 12:30,71.53,21.664
557,8/2/20 12:40,71.524,20.996
558,8/2/20 12:50,71.508,21.091
559,8/2/20 13:00,71.552,20.71
560,8/2/20 13:10,71.51,20.138
561,8/2/20 13:20,71.477,20.043
562,8/2/20 13:30,71.468,20.043
563,8/2/20 13:40,71.471,20.138
564,8/2/20 13:50,71.495,19.758
565,8/2/20 14:00,71.472,19.187
566,8/2/20 14:10,71.449,19.092
567,8/2/20 14:20,71.433,19.187
568,8/2/20 14:30,71.433,19.662
569,8/2/20 14:40,71.441,19.853
570,8/2/20 14:50,71.435,19.948
571,8/2/20 15:00,71.429,20.043
572,8/2/20 15:10,71.431,19.853
573,8/2/20 15:20,71.397,19.472
574,8/2/20 15:30,71.412,19.377
575,8/2/20 15:40,71.428,19.282
576,8/2/20 15:50,71.445,18.996
577,8/2/20 16:00,71.441,18.426
578,8/2/20 16:10,71.488,17.95
579,8/2/20 16:20,71.487,17.475
580,8/2/20 16:30,71.456,17.189
581,8/2/20 16:40,71.432,17.094
582,8/2/20 16:50,71.395,16.903
583,8/2/20 17:00,71.37,16.999
584,8/2/20 17:10,71.366,16.903
585,8/2/20 17:20,71.373,16.618
586,8/2/20 17:30,71.379,16.332
587,8/2/20 17:40,71.385,16.237
588,8/2/20 17:50,71.385,16.237
589,8/2/20 18:00,71.396,16.046
590,8/2/20 18:10,71.392,15.76
591,8/2/20 18:20,71.408,15.473
592,8/2/20 18:30,71.39,15.282
593,8/2/20 18:40,71.395,15.187
594,8/2/20 18:50,71.41,15.091
595,8/2/20 19:00,71.415,14.996
596,8/2/20 19:10,71.43,14.9
597,8/2/20 19:20,71.406,14.804
598,8/2/20 19:30,71.402,14.517
599,8/2/20 19:40,71.408,14.23
600,8/2/20 19:50,71.39,13.846
601,8/2/20 20:00,71.401,13.269
602,8/2/20 20:10,71.391,12.69
603,8/2/20 20:20,71.396,12.207
604,8/2/20 20:30,71.386,11.625
605,8/2/20 20:40,71.419,11.139
606,8/2/20 20:50,71.408,10.748
607,8/2/20 21:00,71.392,10.259
608,8/2/20 21:10,71.419,9.866
609,8/2/20 21:20,71.413,9.571
610,8/2/20 21:30,71.435,9.275
611,8/2/20 21:40,71.429,8.978
612,8/2/20 21:50,71.418,8.779
613,8/2/20 22:00,71.407,8.581
614,8/2/20 22:10,71.415,8.382
615,8/2/20 22:20,71.404,8.182
616,8/2/20 22:30,71.418,8.082
617,8/2/20 22:40,71.426,7.882
618,8/2/20 22:50,71.41,7.782
619,8/2/20 23:00,71.414,7.682
620,8/2/20 23:10,71.409,7.582
621,8/2/20 23:20,71.413,7.481
622,8/2/20 23:30,71.407,7.381
623,8/2/20 23:40,71.401,7.28
624,8/2/20 23:50,71.405,7.179
625,8/3/20 0:00,71.39,7.079
626,8/3/20 0:10,71.39,7.079
627,8/3/20 0:20,71.393,6.978
628,8/3/20 0:30,71.388,6.877
629,8/3/20 0:40,71.388,6.877
630,8/3/20 0:50,71.372,6.775
631,8/3/20 1:00,71.363,6.775
632,8/3/20 1:10,71.357,6.674
633,8/3/20 1:20,71.357,6.674
634,8/3/20 1:30,71.357,6.674
635,8/3/20 1:40,71.351,6.573
636,8/3/20 1:50,71.341,6.573
637,8/3/20 2:00,71.341,6.573
638,8/3/20 2:10,71.335,6.471
639,8/3/20 2:20,71.329,6.37
640,8/3/20 2:30,71.339,6.37
641,8/3/20 2:40,71.343,6.268
642,8/3/20 2:50,71.327,6.166
643,8/3/20 3:00,71.327,6.166
644,8/3/20 3:10,71.34,6.064
645,8/3/20 3:20,71.34,6.064
646,8/3/20 3:30,71.321,6.064
647,8/3/20 3:40,71.331,6.064
648,8/3/20 3:50,71.334,5.962
649,8/3/20 4:00,71.334,5.962
650,8/3/20 4:10,71.319,5.86
651,8/3/20 4:20,71.303,5.757
652,8/3/20 4:30,71.303,5.757
653,8/3/20 4:40,71.287,5.655
654,8/3/20 4:50,71.307,5.655
655,8/3/20 5:00,71.3,5.552
656,8/3/20 5:10,71.31,5.552
657,8/3/20 5:20,71.323,5.45
658,8/3/20 5:30,71.333,5.45
659,8/3/20 5:40,71.336,5.347
660,8/3/20 5:50,71.336,5.347
661,8/3/20 6:00,71.355,5.347
662,8/3/20 6:10,71.346,5.347
663,8/3/20 6:20,71.336,5.347
664,8/3/20 6:30,71.34,5.244
665,8/3/20 6:40,71.32,5.244
666,8/3/20 6:50,71.327,5.347
667,8/3/20 7:00,71.336,5.347
668,8/3/20 7:10,71.342,5.45
669,8/3/20 7:20,71.335,5.655
670,8/3/20 7:30,71.347,5.86
671,8/3/20 7:40,71.35,6.064
672,8/3/20 7:50,71.343,6.268
673,8/3/20 8:00,71.36,6.573
674,8/3/20 8:10,71.359,6.877
675,8/3/20 8:20,71.357,7.179
676,8/3/20 8:30,71.361,7.582
677,8/3/20 8:40,71.37,8.082
678,8/3/20 8:50,71.37,8.779
679,8/3/20 9:00,71.365,9.571
680,8/3/20 9:10,71.383,10.455
681,8/3/20 9:20,71.386,11.431
682,8/3/20 9:30,71.387,12.401
683,8/3/20 9:40,71.381,13.461
684,8/3/20 9:50,71.387,14.804
685,8/3/20 10:00,71.392,15.76
686,8/3/20 10:10,71.407,16.523
687,8/3/20 10:20,71.398,17.189
688,8/3/20 10:30,71.411,17.95
689,8/3/20 10:40,71.385,19.662
690,8/3/20 10:50,71.38,22.333
691,8/3/20 11:00,71.428,24.255
692,8/3/20 11:10,71.437,25.125
693,8/3/20 11:20,71.45,25.513
694,8/3/20 11:30,71.445,26.292
695,8/3/20 11:40,71.446,27.961
696,8/3/20 11:50,71.449,29.853
